text,class
"Vazhunnor (transl. Reigners) is a 1999 Indian Malayalam-language action thriller film directed by Joshiy and written by Benny P. Nayarambalam. The film stars Suresh Gopi, Samyuktha Varma, Sangeetha, Janardanan and Jagathy Sreekumar. The film was scored by S. P. Venkatesh and songs were composed by Ouseppachan. Thevakattill Avarachan is an established businessman in a town in central Travancore. Together with his six sons - Kuruvila, Dr. Zachariah, 'Meen' Mathachan, Adv. Simon, Paulachan and Joseph (Kuttappayi), he controls all businesses in the town. The family is known for its philanthropic efforts too. Kuttappayi, the protagonist of the story, is the youngest son who acts as the muscle of the family. Kuttappayi falls for the new teacher, Rebecca in the family owned school. After a brief romantic feud, the family arranges the engagement of the pair. The story tenses as new business group called PK Group come to beat the Thevakattu Family and settle old scores. They are Parakaddan Kochouseph, Andrews and Aloshy. PK Group try everything to beat them. In the end Mathachan loses his leg and Kuruvilla gets killed for marrying someone else other than Kochouseppu's daughter Kochammini years back. Kuttappai gets revenge by burning their fireworks company and in the end, saving Kochammini, who is then taken to Thevakkattil family. The film was a huge box office Success and has since earned a cult status within the industry, it further turned out to be one of the highest grossing films of the year. Suresh Gopi's Portrayal of the Character ""Kuttapayi"" was widely acknowledged and many including pundits, filmmakers and directors have credited it to be one of the best in his career. S. P. Venkatesh composed the film score. The songs were composed by Ouseppachan, for which the lyrics were written by Gireesh Puthenchery.",Normal
Vision Creation Newsun EP (sometimes written Vision△Creation△Newsun△ and often mislabeled as Sunsidal Cendencies) is the shortened version of the studio album of the same name by the Japanese experimental rock band Boredoms. This 1990s rock album–related article is a stub. You can help Wikipedia by expanding it.,Normal
"Joaquim ""Jack"" M. Martins (born June 19, 1967) is an American attorney and politician serving as a member of the New York State Senate for the 7th district. A Republican, he previously served as mayor of Mineola, New York. Martins is a first-generation Portuguese American. He was born in Queens, New York, to parents who emigrated to the United States in the 1960s. He has two brothers and two sisters and was raised in Mineola. Upon graduating from Chaminade High School, he received a bachelor's degree in political science from American University in 1988. Additionally, Martins received a Juris Doctor from St. John's University School of Law in 1991. Martins was elected mayor of the Village of Mineola, New York in 2003. In 2008, Martins ran for Congress against incumbent Democratic U.S. Representative Carolyn McCarthy (D-Mineola). He was defeated by a wide margin. Martins won election to the New York State Senate in 2010 as the representative for New York's 7th State Senate district. He defeated incumbent Democratic senator Craig M. Johnson by 451 votes. The election results were not certified until December 4, 2010. Johnson challenged the results and demanded a hand recount, but the New York Court of Appeals rejected his appeal on December 20, 2010. As Senator, Martins voted for the law creating New York State's property tax cap, voted to cut income taxes for middle-class homeowners, voted to repeal the MTA payroll tax for small businesses and schools, and supported repealing the MTA payroll tax in its entirety. He authored laws reducing busing costs for school districts; creating a truss notification system to improve safety for volunteer firefighters; and establishing a new state fund to help homeless veterans. In 2011, Martins voted against allowing same-sex marriage in New York during rollcall for the Marriage Equality Act, which narrowly passed, legalizing it by 33 to 29. Martins was highly critical of the New York State Education Department's implementation of the Common Core standards and called for the resignation of the State's Commissioner of Education for cancelling public forums on the issue with parents and teachers. While in the Senate, Martins repeatedly led Long Island's 31 state legislators in the number of bills sponsored that were ultimately passed by both houses of the State Legislature. In February 2016, Martins and state Assemblywoman Michelle Schimel called for new state funding to support a comprehensive groundwater study for Long Island. An expanded version of their proposal was adopted by New York Governor Andrew Cuomo. Martins sponsored legislation that would prevent New York from entering into a state contract or investment with those who boycott Israel or other American allies. Martins served as chairman of the State Senate's Labor Committee and was co-chair of the Senate's Task Force on Workforce Development. He previously chaired the Senate's Commerce, Economic Development and Small Business Committee and the Senate's Local Government Committee. Martins also served on the New York State Mandate Relief Council, which was created to help reduce costs for local governments and school districts by eliminating or reforming regulations. Martins was the Republican nominee in the 2016 election to represent New York's 3rd congressional district in the United States House of Representatives, and received the endorsement of the Republican Party, Conservative Party and the Independence Party. Martins was defeated by Democrat Thomas Suozzi in the general election. Suozzi won 53% of the vote to Martins' 47%. On April 26, 2017, Martins announced that he would run for Nassau County executive. Martins received the GOP nomination for County Executive and was uncontested in the primary. Martins was narrowly defeated by the Democratic nominee, Nassau County legislator Laura Curran, in the November 7, 2017, election; Curran won 51% of the vote to Martins' 48%. Amid calls for newly seated congressman George Santos to resign, Martins was mentioned as a possible replacement. As of 2018, Martins is a board member of the Henry Viscardi School. He is a recipient of the Melvin Jones Fellowship Award, the Lions Club's highest honor. He was honored as the 2012 Portuguese Man of the Year during Nassau County's first ever public event recognizing the Portuguese Community on Long Island. He and his wife, Paula, have four daughters.",Normal
"Casey Michael Beathard (ˈbɛθərd BETH-ərd; born December 2, 1965) is an American country music songwriter. The son of former NFL general manager Bobby Beathard, and father of current Jacksonville Jaguars quarterback C. J. Beathard, and country music artist Tucker Beathard, he has co-written singles for several country music recording artists, including top-ten singles for Gary Allan, Billy Ray Cyrus, Trace Adkins, Kenny Chesney, and Eric Church. In 2004 and 2008, he received Broadcast Music, Inc.'s Songwriter of the Year award for his contributions. Casey Beathard graduated in 1984 from Oakton High School, Vienna, Virginia, where he was a football star. Beathard graduated from Elon University in Elon, North Carolina, in 1990 with a degree in business management. While at Elon, he was a member of Kappa Sigma Fraternity and played football. Beathard moved to Nashville, Tennessee, in 1991 to find work as a songwriter. After finding work at various jobs in Nashville, he was eventually signed to a songwriting contract; his first cut as a songwriter was the title track of Kenny Chesney's 1998 album I Will Stand, which was released as a single that year. (Chesney later recorded ""No Shoes, No Shirt, No Problems"", another Beathard co-write, in 2002.) By the 2000s, many other country music artists had recorded Beathard's material, including Trace Adkins, Gary Allan, Tracy Byrd, and Billy Currington. For his contributions as a songwriter, Beathard received a Songwriter of the Year award from Broadcast Music Incorporated in 2004 and 2008. In 2006, he received his first credit as a record producer, when he co-produced the track ""I Wanna Feel Something"" on Trace Adkins' Dangerous Man album. This was also Adkins' first co-production credit. A year later, Beathard received additional honors from BMI as the co-writer of Tracy Lawrence's single ""Find Out Who Your Friends Are"", Lawrence's first number one in eleven years, and the first single for his personal Rocky Comfort label. Beathard's son, C. J. Beathard, is a backup quarterback for the Jacksonville Jaguars. He played at the University of Iowa and was drafted by the San Francisco 49ers in the 2017 NFL draft. Another son, Tucker Beathard, is signed to Dot Records as a recording artist. His son Clayton, a quarterback at Long Island University, was fatally stabbed during an altercation that began at around 2:50a.m. Saturday, December 21, 2019, outside of the Dogwood Bar & Grill in Nashville. Several of Casey Beathard's songs are up-tempo party anthems, occasionally centering on alcoholic beverages. The latter theme is most evident on the three cuts recorded by Byrd—""Ten Rounds with Jose Cuervo"", ""Drinkin' Bone"", and ""How'd I Wind Up in Jamaica""—as well as Trent Willmon's debut single ""Beer Man"", and ""The World Needs a Drink"" by Terri Clark. He has occasionally shown a more serious side to his songs as well, such as Jeff Bates's ""The Love Song"", Billy Currington's ""Walk a Little Straighter"", Billy Ray Cyrus's ""Ready, Set, Don't Go"", and Eric Church's ""Homeboy"".",Normal
"Productive aging refers to activities which older people engage in on a daily basis. Older adults have opportunities and constraints which are related to the productive aging process. The community and society need to develop more options for older adults to choose their way of being engaged in the community and contributing to others. Things such as policy changes and resource commitments are important to promote productive aging. One example of productive aging is retirement which moves older adults from paid forms of productivity to non-paid activities. Many activities can give older adults opportunities and constraints related to the productive aging process. These activities include retirement, employment, economic well-being, leisure, religious participation and spirituality, membership in community associations and volunteerism, education, and political action. Older adults will find many opportunities to engage in activities which contribute to society or follow personal creative activities.",Normal
"Grabovac is a village in the municipality of Svilajnac, Serbia. According to the 2002 census, the village has a population of 1012 people. Name of the village derives from the grab forest (lat. Carpinus betulus) that once stood in its spot. The birth house of Stevan Sindjelic is located in the center of the village and it is open to the public. 44°11′45″N 21°14′39″E﻿ ﻿44.19583°N 21.24417°E﻿ 44.19583; 21.24417 This Pomoravlje District, Serbia location article is a stub. You can help Wikipedia by expanding it.",Normal
"Fuchsia excorticata, commonly known as tree fuchsia, New Zealand fuchsia and by its Māori name kōtukutuku, is a New Zealand native tree belonging to the family Onagraceae. It is commonly found throughout New Zealand and as far south as the Auckland Islands. It grows from sea level up to about 1,000m (3,300ft), particularly alongside creeks and rivers. It is easily recognised in its native environment by the characteristic appearance of its bark, which peels spontaneously, hanging in red papery strips to show a pale bark underneath. Its scientific name, excorticata, reflects this distinctive property. Fuchsia excorticata is the largest member of the genus Fuchsia, growing to a height of 15m (50ft). It is unusual among New Zealand trees in being deciduous in the southern parts of its range. The introduction of the common brushtail possum to New Zealand precipitated a serious decline in this species, particularly where large concentrations of the possum are present. F. excorticata appears to be one of the possum's preferred food sources, and they will browse individual trees to the point of defoliation after which the trees will die. The small dark purple berry is sweet and juicy. It was favoured by Māori who, unusually, gave the fruit its own name of kōnini or māti; it was also eaten by European settlers in jams and puddings. The Māori name kōtukutuku is derived from tukutuku meaning ""to let go"" referring to its flaky bark. The fruit name kōnini comes from an Eastern Polynesian term for Caulerpa racemosa which the developing fruit looks similar to. Māti comes from Proto-Polynesian *mati originally referring to Ficus tinctoria (compare Tahitian: mati, Tongan: masi). Fuchsia excorticata is the largest species of Fuchsia in the world. This species differs in appearances from others in New Zealand. This species is deciduous, found most commonly in tree or shrub form. It typically grows to an average height of 12 metres high. It is distinguishable by a noticeably light brownorange bark, which is extremely thin and paper like, peeling in strips. Overall trunk diameter tends to be 60cm with stout outreaching branches. Main description of the leaves of this species include slim petioles, the join being approximately 1–4cm long. The leaves tend to be up to 10cm and ranging from 1.5–3cm wide. Leaves tend to form an oblong shape with a rounded base. Leaves of Fuchsia excorticata have a smooth epidermis with the exception of the margin and veins. The leaf margin is serrated with small teeth. Leaf colour can vary the upper side generally being dark green and the underside being paler and more silver in colour. Leaves can sometimes be suffused with red or purple colouring. Fuchsia excorticata is uncommon for its characteristic of being deciduous in southern areas of New Zealand, where the majority of its competing species are large evergreen species. Therefore, in the winter months Fuchsia excorticata is conspicuous by being found with few to no leaves. Flowers are usually bright red to pink to purple in colour and often emerge from the main stem. Flowers are solitary and pendulous. The four showy sepals tend to be 5–16mm long. Filaments tending to range from 7–12mm in length and purplish in colour. The flowers of Fuchsia excorticata are gynodioecious. Berries range to approximately 10mm long, ellipsoid-oblong shaped, dark purple to almost black in colour. Fuchsia excorticata is endemic to New Zealand. Fuchsia excorticata has a range throughout the North and South Islands, as well as Stewart Island and the Auckland Islands. Fuchsia excorticata is common in lowland and lower mountainous forest areas, especially on the forest margins, in clearings, and by streams. Even if a forest is close to being destroyed, or is destroyed, tree fuchsias are more than often not still standing because they are close to indestructible. This species is also abundant in cold mountain areas in the South Island. The seeds of Fuchsia excorticata are fairly small, though are known to have persistence in the soil. It is unknown how long they are viable for, but can germinate in just two weeks if the conditions are suitable. In dark conditions, germination could take up to eight weeks. Because the seeds are so small, seedlings are fragile and may have a hard time establishing themselves. F. excorticata is a gynodioecious species, meaning it has separate hermaphrodite (male and female) and female parts. The female plants have a much harder time becoming pollinated, due to the limited number of birds (especially tūī and bellbirds), which are the main pollinators of F. excorticata. This species flowers from August to December and produces berries from December to March. Tree fuchsia can grow in riparian soil and can be utilised as a predecessor species for areas where conditions and soils are not the best. It likes moist soil with a canopy overhead for shade. Local birds such as tūī, bellbirds, kererū, and silvereyes feed on tree fuchsia. Tūī and kererū eat the flowers and fruit; other birds consume the nectar. Tree fuchsia can, and has in some locations, been pushed out of its habitat by plant competitors such as banana passionfruit and Buddleia. Mammalian threats, such as goats, have been known to forage on tree fuchsia, but they do not have as large an effect as possums. Possums put the tree at risk because they eat the fruit and seeds, and do this without stopping when seed production is low. Known as kōtukutuku in Māori, Fuchsia excorticata had many uses for the Māori people and early settlers of New Zealand. These uses included as a basic foodstuff, in jams, and use by Māori women in vapor baths after childbirth. Tannins in the bark were used as a natural agent in leather tanning. Fuchsia excorticata was also used to produce brightly coloured dyes.",Normal
"Coleophora rudella is a moth of the family Coleophoridae. It is found in southern France, Spain, the Baleares, Sardinia, Italy and Romania. The larvae feed on Anthyllis cytisoides. This article on a moth of the family Coleophoridae is a stub. You can help Wikipedia by expanding it.",Normal
"Edoardo Mazza (born 15 March 1964) is an Italian former professional tennis player. Born in Rome, Mazza competed on the professional tour in the 1980s and reached a career best ranking of 152. Mazza, a right-handed player, won a Challenger title at Knokke in 1987. His best performance on the Grand Prix circuit was a win over the fourth seeded Guillermo Pérez Roldán at Madrid in 1988, with the Argentine player ranked 26 in the world at the time.",Normal
"Boreostereum Campylomyces Gloeophyllum Heliocybe Mycothele Neolentinus Veluticeps The Gloeophyllales are a phylogenetically defined order of wood-decay fungi that is characterized by the ability to produce a brown rot of wood. It includes a single, identically defined family, the Gloeophyllaceae, in which are included the genera Gloeophyllum, Neolentinus, Heliocybe, and Veluticeps. This Agaricomycetes-related article is a stub. You can help Wikipedia by expanding it.",Normal
Below is a list of notable men's and women's artistic gymnastics international events scheduled to be held in 2024 as well as the medalists.,Normal
"Thalys (French: ) was a brand name used for high-speed train services between Paris Gare du Nord via Brussels-South to either Amsterdam Centraal or to German cities in the Rhein-Ruhr, including Aachen, Cologne, Düsseldorf, Duisburg, Essen and Dortmund. Since 29 September 2023, the services continue to operate, but under the Eurostar name; sometimes referred to as Eurostar Red, based on the colour of the trains. Thalys was created out of a political ambition formalised in October 1987 to establish a network of international high-speed railway services between the cities of Paris, Brussels, Cologne and Amsterdam. The Thalys name was created in January 1995. The company procured a fleet of Alstom-built TGV trains to operate its services as they were viewed as the only existing rolling stock suitable to the task. On 4 June 1996, the first Thalys-branded train departed from Paris. Early services were more reliant on slower conventional lines as many of the intended new high-speed lines were still under construction. Service speeds would improve with the opening of Belgium's HSL 1 line in December 1997 and the Dutch HSL-Zuid in December 2009, alongside other infrastructure works. Thalys's busiest route was the Paris–Belgium corridor; various airlines, such as Air France and KLM, opted to discontinue directly competing flights with Thalys's high speed services. From 1996 to April 2022, the service was managed by Thalys International, which was 70% owned by the French national railway company SNCF and 30% owned by the Belgian national railway company NMBSSNCB. It was operated by THI Factory, which was 60% owned by SNCF and 40% owned by NMBSSNCB. Between 2007 and 2013, the German national railway company Deutsche Bahn had also held a 10% stake in the company. On 30 March 2015, Thalys was restructured as a conventional train operating company, becoming less reliant on SNCF and NMBSSNCB. During September 2019, a plan was announced to merge Thalys and the cross-Channel high-speed train operator Eurostar. Approval of the merger was issued by the European Commission on 28 March 2022. In February 2022, Thalys International was integrated into THI Factory, which in turn was acquired by the holding company Eurostar Group during the following month. From April 2022 to September 2023, Thalys services were operated by the Eurostar Group. Prior to the creation of Thalys, an express rail service had long been operated between the capital cities of Paris and Brussels, the earliest being run in 1924 in the form of the train service l'Étoile du Nord. By the 1970s, the conventional service connecting the two cities had a journey time of around two hours and 30 minutes. In the following decade, interest in an international high-speed train service along a similar route was gaining traction amongst various governments. During October 1987, the political decision to create a network of high-speed services between the cities of Paris, Brussels, Cologne, and Amsterdam was made in Brussels. However, in 1991, the Dutch parliament initially rejected the project; continued discussions led to an agreement being reached with Belgium for a route via Breda instead of Roosendaal. The building of the HSL-Zuid high speed line in the Netherlands was finally approved in 1996. Meanwhile, Germany decided against the construction of a new railway between Aachen and Cologne, instead opting to renovate the existing track between Duren and Cologne, which resulted in a top speed of 250 kilometres per hour along this section. On 28 January 1993, SNCF, SNCBNMBS, Nederlandse Spoorwegen and Deutsche Bundesbahn (which became part of Deutsche Bahn in 1994) signed an agreement to operate the axis on a joint basis. During January 1995, Westrail International was created by the French and Belgian national railways to operate the new international services. That same month, both the logo and brand of Thalys were also created; the word deliberately lacked any particular meaning, save for being pronounceable in the languages of all the countries served. It was decided to procure Alstom-built TGV trains, similar to those already used by SNCF on the French national railways, as these were the only suitable rolling stock available at the time. Another key decision was to launch the service in advance of many of the planned high speed lines, being initially reliant upon slower conventional lines until these were eventually completed; the existing international services that used conventional rolling stock were deliberately withdrawn in preparation for the running of Thalys trains in early June 1996. On 4 June 1996, the first Thalys-branded train departed Paris, this maiden journey took two hours and seven minutes to reach to Brussels, and four hours and 47 minutes to arrive in Amsterdam. Initially, Thalys services only operated four times per day to Amsterdam and Cologne, while a far greater volume were run between Paris and Belgium. While quite restricted early on, the number of Thalys services would be gradually expanded over time, as would the high speed network that supported it. During December 1997, the Belgian HSL 1 line, allowing 300kmh (186mph) and running from the French border to the outskirts of Brussels, was inaugurated. On 14 December 1997, the first Thalys train from Paris to Brussels ran on the HSL 1, reducing travel time to 1:25 hours. At the same time, service commenced to Cologne and Aachen in Germany, and Bruges, Charleroi, Ghent, Mons, Namur and Ostend in Belgium. On 19 December 1998, the Thalys Neige service started to the ski resorts of Tarentaise Valley and Bourg-Saint-Maurice. In May 1999, the new high-speed line serving Charles de Gaulle Airport opened, and Thalys started direct services from Paris Charles de Gaulle Airport to Brussels, including codeshare agreements with Air France, American Airlines and Northwest Airlines. On 28 November 1999, Westrail International changed its name to Thalys International. In 2000, Thalys started a daily Service between Brussels and Geneva. With its Thalys Soleil (French for 'Thalys Sun'), it started offering direct connections to Provence, initially to Valence, and extended to Avignon and Marseille in 2002. Service between Brussels and Cologne was improved in December 2002 when trains began running on the new HSL 2 in Belgium. During 2003, Thalys services started to Brussels Airport and the Thalys Nuits d'Été service to Marne-la-Vallée. In 2007, Deutsche Bahn purchased a 10% shareholding, while SNCF reduced its stake to 62% and SNCB to 28%. Beginning on 14 June 2009, the journey between Brussels and Cologne was shortened by 19 minutes when the new high-speed line HSL 3 between Liège and Aachen opened using Deutsche Bahn's thrice-daily ICE trains running between Brussels and Frankfurt. While HSL 3 was completed during 2007, Thalys trains had not been initially equipped with the European Train Control System (ETCS) signaling equipment necessary to use the new line. Following the completion of installation and testing work, Thalys began operating on HSL 3 on 13 December 2009. For the same reasons, Thalys started operating on the HSL 4HSL-Zuid high-speed line between Antwerp and Amsterdam on 13 December 2009, two years after the line's construction. Since 29 August 2011, one return journey to Cologne has been extended to Essen Hauptbahnhof, and since 30 October 2011, one return journey to Brussels had been extended to Brussels National Airport. On 9 June 2013, Deutsche Bahn permanently ceased the sale of tickets for Thalys services, forcing affected travellers to purchase separate tickets. The company also opted to sell its 10 per cent shareholding in Thalys, marking a general parting of ways between the two operators. Since the winter 2013 schedule, Thalys has operated services stopping at Düsseldorf Airport station. On 12 April 2014, it launched a regular service between Lille Europe and Amsterdam Centraal. At the end of March 2015, Thalys dropped the Paris – Oostende and the Paris – Brussels – Mons – Charleroi – Namur – Liège routes; this withdrawal was reportedly due to a lack of funding from the Belgian government. On 30 March 2015, Thalys was restructured as a conventional train operating company, adopting the name THI Factory, and has since operated under its own train operator certificate. Prior to this date, the ownership of Thalys's 26 multi-voltage TGVs had been divided between the four national railway operators holding stakes in the company; they were transferred to the company at this point. These changes were promoted as making Thalys a truly independent company, reducing its interactions with both SNCF and SNCB; headquarters were established in Brussels, with a branch office in Paris. On 21 March 2016, services in Germany were extended to Dortmund. In March 2018, Thalys ceased all its operations from Lille-Europe, citing disappointing demand (despite lower-than-average ticket prices) and financial results. In September 2019, the shareholders of the cross-Channel high speed train operator Eurostar and Thalys introduced a plan to merge the two companies, named project Green Speed. Both companies already operate in France, Belgium, and the Netherlands, with Eurostar also operating in the United Kingdom, and Thalys also operating in Germany, while SNCF already held a majority stake in both operators. The project was promoted as reducing costs and providing a more seamless experience to passengers via the use of a single ticketing system and loyalty program. During September 2020, the merger between Thalys and Eurostar International was confirmed, In October 2021, it was announced that, upon the completion of the merger, it was intended for all of Thalys's services to be rebranded as Eurostar. On 28 March 2022, the European Commission approved the merger. The rebranding of Thalys services commenced in the autumn of 2023, and is planned to be completed by early in 2024. All services of the Eurostar brand will carry a common Eurostar logo, but with the cross-channel trains retaining their dark blue livery, and Thalys's rolling stock retaining its deep red livery. In April 2022, THI Factory was acquired by a new holding company, Eurostar Group; its former shareholders received a corresponding stake in the new holding company. Beyond Brussels, the main cities Thalys trains reach are Antwerp, Rotterdam, Amsterdam, Liège, Aachen and Cologne. Trains to these destinations run partly on dedicated high-speed tracks, and partly on conventional tracks shared with normal-speed trains. The high-speed lines used by Thalys are HSL 1 between Paris and Brussels, HSL 4HSL-Zuid between Antwerp and Amsterdam, and the HSL 2 and HSL 3 between Brussels and Aachen. For its seasonal operations within France, other high-speed lines are used. Journeys from Brussels (Brussels-South) to Paris (Gare du Nord) are normally 1 hour and 22 minutes, for a distance of approximately 300 kilometres (190mi). The peak service speed is 300kmh (186mph) while travelling a dedicated high-speed railway track, which is typically electrified at 25 kV AC by an overhead line. The ligne à grande vitesse (LGV) link with Charles de Gaulle Airport allowed Air France to withdraw its air service between Paris and Brussels; instead, Air France transfers connecting passengers onto Thalys trains. Thalys has been given the IATA designator 2H. This is used in conjunction with American Airlines and Delta Air Lines. American Airlines has a code-sharing agreement with Thalys for rail service from Charles de Gaulle airport to Brussels-South. The airline alliance SkyTeam also has a code-sharing agreement with Thalys for rail service connecting its hub Amsterdam Schiphol Airport with Antwerp-Centraal and Bruxelles MidiBrussel Zuid. Thalys and the Dutch flagcarrier KLM jointly collaborate on AirRail, an initiative to encourage passengers to travel by train to connect with KLM flights; this effort led to KLM reducing air services between Brussels and Amsterdam. Thalys targets a passenger market in France, Belgium, the Netherlands, and Germany. The percentage of income coming from different routes demonstrates on which routes the company is most used: 52% of customers are from the leisure market, while 48% are from the business market. A large segment of Thalys's total sales and income comes from the connection between Paris and Brussels. Unlike many national train companies, Thalys does not allow children below 12 years old to travel alone. Children onboard Thalys services must be accompanied and possess appropriate travel documents as required by the relevant national authorities pertaining to the journey being made. Since 24 August 2010, there has been a supplement of €7 to Thalys (as well as other international high-speed tickets) tickets bought at SNCBNMBS ticket offices at train stations (but not on tickets bought over the Internet). This is due to a reduction of a sales fee paid by Thalys and Eurostar to the Belgian rail company. The sales prices have evolved, by June 2019, the ""booking fee"" (as it is referred to as) had risen to €9. All figures in millions. Revenue in millions of euros. Thalys trains are wheelchair-accessible, with the assistance of the train staff. Bicycles are not allowed on Thalys unless disassembled or packed in a special wrap. Folding bikes are allowed. In February 2020, Thalys announced that its new first-and-last mile travel service 'My Driver by Thalys's enables passengers can choose between around 50 local taxi fleets to complete their rail journeys. Thalys operates station lounges in Brussels and Paris. Opened on 9 July 2015, the newest lounge in Paris' Gare du Nord (not to be confused with Brussels' Gare du Nord, where Thalys trains pass through without stopping), located on Rue de Dunkerque, offers travelers with a valid My Thalys World membership (Thalys's loyalty program) a variety of services, including free WiFi and a luggage storage service. For business travelers, a fully equipped meeting room is available for up to six people. Thalys uses two models of trains, both of which are part of the TGV (train à grande vitesse) family of high-speed trains built by Alstom in France. Official website",Normal
"Donald Marr Nelson (1888–1959) was an American business executive and public servant, serving as the executive vice president of Sears Roebuck before accepting the position of director of priorities of the United States Office of Production Management (1941–1942). In 1942 Nelson became chairman of the War Production Board (1942–1944) when it replaced the OPM. He later served for two years (1945–1947) as president of the Society of Independent Motion Picture Producers. Nelson was born in Hannibal, Missouri, the son of a locomotive engineer. He went to the University of Missouri, graduating in 1911 with a degree in chemical engineering. In 1912 he took a job as a chemist with Sears, Roebuck and Company. There he steadily advanced, becoming vice-president in 1930 and being named executive vice president and vice chairman of the executive committee by 1939. It was Nelson's experience at Sears, buying more than 135,000 different products while gaining an unparalleled knowledge of American industry, that led President Franklin Roosevelt to give him several jobs overseeing production of war material for the United States and its allies in World War II. In May 1940, Roosevelt appointed Nelson to a post at the Treasury Department where he served as acting director of the procurement division, managing sales of raw materials to Britain and its allies for use in their fight against the Axis. During the second half of 1940, Axis successes and the possibility of American involvement in the spreading war heightened concerns about the nation's military readiness. With an eye to improving the efficiency of war production, in January, 1941 several agencies responsible for purchasing billions of dollars of war materials for the defense industry were reorganized into a central procurement agency, the Office of Production Management, with Nelson the director of priorities. As American war preparations continued to expand during 1941, new inefficiencies in the supply process were exposed, and in July a new agency, the Supply Priorities and Allocations Board (SPAB) was created to deal with them. Nelson was named its director. In January, 1942, following America's entry into the war after the attack on Pearl Harbor, Roosevelt abolished both the OPM and the SPAB, replacing them with a new agency, the War Production Board. Once again, FDR asked Nelson to lead it. Nelson proved a poor leader who feuded with the Army and failed to make timely decisions. Nelson faced extensive criticism from the military during his tenure. Described by historian Doris Kearns Goodwin as ""habitually indecisive"", Nelson had difficulty sorting the conflicting requests from various agencies. Secretary of War Henry L. Stimson regularly criticized Nelson for his ""inability to take charge"". He argued endlessly with Robert P. Patterson of the War Department. Patterson typically demanded that civilian needs be given lower priority because military supplies were essential to winning the war, and that argument usually prevailed. In February 1943, Roosevelt invited Bernard Baruch to replace Nelson as WPB head, but was persuaded to change his mind by advisor Harry Hopkins, and Nelson remained in the post. He was replaced by Julius Albert Krug, who served from August 1944 until the Board was dissolved. Nelson returned to private industry. He died of a stroke in 1959. His 1946 memoir Arsenal of Democracy is one of the major works on the U.S. industrial mobilization effort during World War II.",Normal
"Aleksandr Vasilyevich Privalov (Russian: Александр Васильевич Привалов; 6 August 1933 – 19 May 2021) was a Soviet biathlete. He received a bronze medal at the 1960 Winter Olympics in Squaw Valley. He received a silver medal at the 1964 Winter Olympics in Innsbruck. All results are sourced from the International Biathlon Union. 2 medals (1 silver, 1 bronze) 2 medals (2 silver) This article about a Soviet Winter Olympic medalist is a stub. You can help Wikipedia by expanding it. This Soviet biographical article relating to biathlon is a stub. You can help Wikipedia by expanding it.",Normal
Acleris ochropterana is a species of moth of the family Tortricidae. It is found in China (Xizang). The wingspan is about 20mm (0.79in). Adults have been recorded on wing in June. This Tortricini-related article is a stub. You can help Wikipedia by expanding it.,Normal
"The Messenger (Turkish: Ulak) is a 2007 Turkish drama film, written and directed by Çağan Irmak, which follows a man who travels from village to village to tell children stories about a messenger named İbrahim. The film, which was selected for film festivals in Istanbul, Adana and Antalya, went on general release across Turkey on January25,2008(2008-01-25) and is one of the highest grossing Turkish films of 2008. A mysterious traveller Zekeriya arrives at a village. He captivates much of the village's people by telling tales of a messenger on horseback named İbrahim. The village becomes divided on him, each one taking on various personalities from other stories. Today's Zaman reviewer Fatih Selvi says this, is the kind of film which, as you watch it, you'll start looking inside. It is as though, from the very beginning of the film to the end, you are wandering around in a fairy tale. But not just as an observer and a listener, rather, as though you are interacting with everything. It is a film that makes viewers ask themselves ""is this real, or just a story?"" over and over again, starting off somewhat like one of the stories your grandmothers and grandfathers might have told you when you were young. But as the film goes on, following the courier's specific tale, everything changes color suddenly. Perhaps Irmak is trying to tell a story from centuries of years ago with this film. Or perhaps this is a story from these days. But whatever the time frame, the message contained in the story is applicable to yesterday, today and even tomorrow. Maybe the film is an attempt to reach tomorrow using the language of yesterday. In any case, the actors are different but the roles are the same. The director underscores the necessity of people like İbrahim in today's world, with all its vulgarities. While cinematographer Mirsad Herovic captures scenes as beautifully as he did in ""Babam and Oğlum,"" Evanthia Reboutsika's musical score adds incredible sounds and action to the visuals. Hümeyra, Şerif Sezer and Yetkin Dikinciler, as well as all the younger stars of this film, deliver great performances while Çetin Tekindor in the role of Zekeriya is quite unforgettable. ",Normal
"Ajita Chakraborty (1926 - 2015) was one of the first women psychiatrists in India. Chakraborty was born in Calcutta in the state of Bengal in 1926. She graduated from Scottish Church College in Calcutta in 1944, and in 1950 Chakraborty qualified as a doctor by graduating from Calcutta Medical College. She continued her medical education in the United Kingdom where she trained in psychiatry. In 1960 she went back to India, thereby becoming the first female psychiatrist in the country. Chakraborty was involved in the Indian Psychiatric Society, starting first with a position as general secretary and eventually elected as president in 1976. She was the first woman to serve as president of the society. She worked in the field of transcultural psychiatry. Her studies included the visual hallucinations of gods and goddess that she noted were particularly common in women. In 1991 she published an article titled Culture, colonialism, and psychiatry at the invitation of The Lancet. Following her death in 2015 her work was covered in a chapter by Mandira Sen and in a book on mental hospitals where Chakraborty described her experiences with the changing practice of psychiatry in India over the course of her career. The Bombay Psychiatric Society awarded her with a lifetime achievement award.",Normal
